timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T00:38:26.947+00:00,10175,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,18.059,778.34,5.268,2.794,632.16,335.28,187.36,94.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,7973.44,3884.44,2238.34,6122.77,130.23,0.0
2026-06-05T00:38:27.078+00:00,10305,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,18.059,778.34,5.235,2.772,628.2,332.64,185.89,94.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8074.63,3966.1,2281.58,6247.68,129.24,-11.31
2026-06-05T00:38:27.209+00:00,10435,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.961,774.12,5.221,2.766,626.52,331.92,185.16,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8175.26,4047.55,2324.73,6372.28,128.29,-5.62
2026-06-05T00:38:27.338+00:00,10565,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,18.01,776.23,5.26,2.777,631.2,333.24,185.89,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8276.17,4129.61,2368.05,6497.66,127.37,5.62
2026-06-05T00:38:27.468+00:00,10695,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,18.01,776.23,5.239,2.772,628.68,332.64,186.87,94.41,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8377.08,4211.34,2411.29,6622.63,126.49,7.54
2026-06-05T00:38:27.599+00:00,10825,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,18.01,775.33,5.281,2.807,633.72,336.84,187.36,94.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8477.87,4293.72,2455.08,6748.8,125.62,3.77
2026-06-05T00:38:27.730+00:00,10955,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,18.01,776.23,5.301,2.809,636.12,337.08,186.63,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8578.78,4376.41,2498.9,6875.32,124.78,-5.62
2026-06-05T00:38:27.860+00:00,11086,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.961,774.12,5.245,2.782,629.4,333.84,185.65,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8680.19,4458.87,2542.64,7001.5,123.98,-7.48
2026-06-05T00:38:27.991+00:00,11216,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.961,775.02,5.282,2.794,633.84,335.28,184.92,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8780.95,4541.27,2586.22,7127.49,123.2,-5.62
2026-06-05T00:38:28.120+00:00,11346,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.961,774.12,5.262,2.78,631.44,333.6,186.38,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8881.58,4623.35,2629.59,7252.94,122.45,11.23
2026-06-05T00:38:28.250+00:00,11476,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.961,775.02,5.245,2.779,629.4,333.48,187.6,94.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,8982.33,4705.17,2672.94,7378.12,121.74,9.38
2026-06-05T00:38:28.381+00:00,11607,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.961,775.02,5.3,2.808,636.0,336.96,187.6,94.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9083.86,4788.49,2717.09,7505.58,121.03,0.0
2026-06-05T00:38:28.512+00:00,11737,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.961,774.12,5.26,2.785,631.2,334.2,186.14,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9184.5,4870.55,2760.53,7631.08,120.36,-11.23
2026-06-05T00:38:28.643+00:00,11867,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.913,771.15,5.258,2.781,630.96,333.72,185.16,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9284.75,4952.57,2803.91,7756.49,119.7,-7.54
2026-06-05T00:38:28.773+00:00,11997,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.913,772.05,5.279,2.785,633.48,334.2,185.41,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9385.11,5034.92,2847.36,7882.28,119.07,1.92
2026-06-05T00:38:28.902+00:00,12127,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.913,772.05,5.226,2.757,627.12,330.84,186.87,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9485.48,5116.45,2890.37,8006.82,118.47,11.23
2026-06-05T00:38:29.033+00:00,12257,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.961,774.12,5.279,2.791,633.48,334.92,187.6,94.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9586.12,5198.8,2933.91,8132.71,117.87,5.62
2026-06-05T00:38:29.163+00:00,12387,3ededbfd-bb7b-4ced-bdd2-5584194b0c5d,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.913,772.95,5.283,2.782,633.96,333.84,187.12,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,9686.6,5281.22,2977.31,8258.53,117.29,-3.69
