timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-04T23:44:35.431+00:00,50624,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.512,7.655,1621.44,918.6,6.28,-6.75,1004.5,20.5,-2.3,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,67755.75,38044.5,105800.25,0.0,-627.56
2026-06-04T23:44:35.678+00:00,50800,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.551,7.663,1626.12,919.56,171.23,81.83,1004.5,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,68041.95,38206.34,106248.29,0.0,937.22
2026-06-04T23:44:35.859+00:00,50976,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.552,7.642,1626.24,917.04,-4.22,-5.77,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,68328.17,38367.74,106695.9,0.0,-996.88
2026-06-04T23:44:35.960+00:00,51152,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.497,7.62,1619.64,914.4,150.46,63.74,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,68613.22,38528.67,107141.9,0.0,878.86
2026-06-04T23:44:36.136+00:00,51328,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.465,7.608,1615.8,912.96,56.86,30.38,1004.5,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,68897.6,38689.35,107586.96,0.0,-531.82
2026-06-04T23:44:36.391+00:00,51504,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.419,7.589,1610.28,910.68,68.35,22.93,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,69181.01,38849.63,108030.65,0.0,65.28
2026-06-04T23:44:36.561+00:00,51680,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.482,7.638,1617.84,916.56,136.29,69.73,1004.5,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,69465.75,39010.95,108476.7,0.0,386.02
2026-06-04T23:44:36.664+00:00,51856,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.512,7.645,1621.44,917.4,-7.16,-9.44,1004.5,20.5,-2.3,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,69751.13,39172.41,108923.54,0.0,-815.06
2026-06-04T23:44:36.840+00:00,52032,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.551,7.639,1626.12,916.68,167.81,80.73,1004.5,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,70037.32,39333.75,109371.07,0.0,994.15
2026-06-04T23:44:37.097+00:00,52207,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.512,7.607,1621.44,912.84,0.9,-0.52,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,70321.07,39493.49,109814.57,0.0,-953.77
2026-06-04T23:44:37.223+00:00,52383,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.456,7.585,1614.72,910.2,129.69,55.43,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,70605.27,39653.69,110258.95,0.0,731.76
2026-06-04T23:44:37.369+00:00,52559,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.398,7.559,1607.76,907.08,72.99,37.1,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,70888.23,39813.34,110701.57,0.0,-322.16
2026-06-04T23:44:37.548+00:00,52736,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.42,7.608,1610.4,912.96,48.8,12.79,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,71173.27,39974.93,111148.2,0.0,-136.67
