timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T00:39:22.964+00:00,4455,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.473,752.21,4.868,3.057,584.16,366.84,185.16,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3198.51,228.73,154.4,383.12,834.85,-11.31
2026-06-05T00:39:23.095+00:00,4585,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.871,3.066,584.52,367.92,185.41,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3296.68,304.71,202.23,506.94,650.31,1.92
2026-06-05T00:39:23.223+00:00,4715,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.862,3.019,583.44,362.28,185.89,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3394.85,380.56,249.32,629.89,538.96,3.69
2026-06-05T00:39:23.354+00:00,4844,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.473,752.21,4.866,3.015,583.92,361.8,186.63,94.41,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3491.89,455.89,296.0,751.88,464.42,5.74
2026-06-05T00:39:23.485+00:00,4974,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.871,2.999,584.52,359.88,186.87,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3590.06,531.87,342.78,874.65,410.45,1.85
2026-06-05T00:39:23.616+00:00,5104,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.521,756.03,4.858,2.982,582.96,357.84,186.14,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3688.34,607.66,389.3,996.96,369.96,-5.62
2026-06-05T00:39:23.746+00:00,5234,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.836,2.952,580.32,354.24,185.41,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3786.51,683.1,435.35,1118.45,338.55,-5.62
2026-06-05T00:39:23.874+00:00,5364,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.815,2.924,577.8,350.88,185.65,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3884.68,758.21,480.97,1239.18,313.49,1.85
2026-06-05T00:39:24.005+00:00,5494,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.57,757.27,4.796,2.893,575.52,347.16,186.38,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,3983.12,833.03,526.1,1359.13,293.06,5.62
2026-06-05T00:39:24.136+00:00,5624,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.816,2.891,577.92,346.92,187.12,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4081.3,908.16,571.2,1479.36,275.88,5.69
