timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_VA,power_pump_W,power_comp_VA,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T06:06:02.631+00:00,609,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-05T06:06:02.753+00:00,708,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,0.57,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,9.9
2026-06-05T06:06:02.857+00:00,825,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-10.43
2026-06-05T06:06:02.979+00:00,924,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-7.47
2026-06-05T06:06:03.048+00:00,1025,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,14.55
2026-06-05T06:06:03.164+00:00,1141,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-10.52
2026-06-05T06:06:03.265+00:00,1242,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-2.48
2026-06-05T06:06:03.386+00:00,1341,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-05T06:06:03.483+00:00,1458,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,14.62
2026-06-05T06:06:03.581+00:00,1558,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-9.7
2026-06-05T06:06:03.683+00:00,1658,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-4.9
2026-06-05T06:06:03.782+00:00,1758,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.2
2026-06-05T06:06:03.868+00:00,1844,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-11.4
2026-06-05T06:06:04.018+00:00,1958,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,2.19
2026-06-05T06:06:04.150+00:00,2059,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-7.33
2026-06-05T06:06:04.183+00:00,2159,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,2.418,0.0,290.16,217.62,0.0,0.0,22.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,21.76,0.0,21.76,0.0,14.7
2026-06-05T06:06:04.301+00:00,2276,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,1.653,0.0,198.36,148.77,0.0,0.0,20.45,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,39.17,0.0,39.17,0.0,-14.62
2026-06-05T06:06:04.400+00:00,2376,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.52,0.0,0.0,1.311,0.0,157.32,117.99,0.0,0.0,20.69,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.0,0,0,0,0,0,8.0,0.0,50.97,0.0,50.97,0.0,2.4
2026-06-05T06:06:04.519+00:00,2493,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,1.036,0.0,124.32,93.24,0.0,0.0,21.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0,0,0,0,0,8.0,0.0,61.88,0.0,61.88,0.0,10.51
2026-06-05T06:06:04.668+00:00,2610,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61.88,0.0,61.88,0.0,0.0
2026-06-05T06:06:04.783+00:00,2709,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61.88,0.0,61.88,0.0,7.37
2026-06-05T06:06:04.919+00:00,2847,3183d7c0-f3c6-4763-99e2-627b2ea408b3,,2,ARMED_IDLE,0x0000,NONE,0,1,1,0,0,0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,61.88,0.0,61.88,0.0,-10.65
