timestamp_iso,timestamp_ms,session_id,event_type,detail
2026-06-05T01:09:43.945+00:00,552,e49eb1c7-558f-49dc-afd3-75a21e45690f,FAULT,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST
2026-06-05T01:11:52.057+00:00,128416,e49eb1c7-558f-49dc-afd3-75a21e45690f,FAULT,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE
2026-06-05T01:22:47.698+00:00,782774,e49eb1c7-558f-49dc-afd3-75a21e45690f,FAULT,ESTOP|I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE
2026-06-05T01:22:49.962+00:00,784988,e49eb1c7-558f-49dc-afd3-75a21e45690f,STATE_CHANGE,ESTOP -> ARMED_IDLE
2026-06-05T01:22:50.013+00:00,785103,e49eb1c7-558f-49dc-afd3-75a21e45690f,STATE_CHANGE,ARMED_IDLE -> FAULT
2026-06-05T01:23:00.288+00:00,795358,e49eb1c7-558f-49dc-afd3-75a21e45690f,STATE_CHANGE,FAULT -> ARMED_IDLE
2026-06-05T01:23:00.405+00:00,795473,e49eb1c7-558f-49dc-afd3-75a21e45690f,FAULT,I2C_TIMEOUT
