timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_VA,power_pump_W,power_comp_VA,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T06:57:24.946+00:00,683,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,110.42,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-05T06:57:25.045+00:00,783,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,111.64,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,-9.6
2026-06-05T06:57:25.197+00:00,932,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,112.5,0.0,0.0,0.0,0.0,0.0,0.0,65.1,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,-3.29
2026-06-05T06:57:25.295+00:00,1033,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,110.66,0.0,0.0,0.0,0.0,0.0,0.0,64.4,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,4.85
2026-06-05T06:57:25.446+00:00,1182,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,2.08
2026-06-05T06:57:25.545+00:00,1283,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,112.5,0.0,0.0,0.0,0.0,0.0,0.0,64.9,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,-3.07
2026-06-05T06:57:25.647+00:00,1382,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,109.68,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,7.27
2026-06-05T06:57:25.795+00:00,1531,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,112.5,0.0,0.0,0.0,0.0,0.0,0.0,64.9,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,-6.51
2026-06-05T06:57:25.897+00:00,1632,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.17,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,5.54
2026-06-05T06:57:26.045+00:00,1781,b37da03b-cce1-495b-93a5-785abb10e3da,,1,OFF,0x0000,NONE,0,0,0,0,0,0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,112.5,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0,0,0,0,0,4.2,0.0,0.0,0.0,0.0,0.0,-8.66
