timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-04T21:22:25.221+00:00,2056,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1037.49
2026-06-04T21:22:25.396+00:00,2228,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.49,78.65,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,886.57
2026-06-04T21:22:25.568+00:00,2400,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.5,98.93,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,250.06
2026-06-04T21:22:25.740+00:00,2572,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1136.63
2026-06-04T21:22:25.912+00:00,2743,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.01,59.71,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,695.96
2026-06-04T21:22:26.084+00:00,2915,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.43,105.77,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,461.74
2026-06-04T21:22:26.256+00:00,3087,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1153.66
2026-06-04T21:22:26.428+00:00,3259,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.22,42.97,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,512.91
2026-06-04T21:22:26.600+00:00,3430,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.65,107.24,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,651.64
2026-06-04T21:22:26.772+00:00,3602,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1160.76
2026-06-04T21:22:26.944+00:00,3774,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98,23.79,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,319.65
2026-06-04T21:22:27.116+00:00,3945,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.14,108.46,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,848.89
2026-06-04T21:22:27.288+00:00,4117,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.33,-7.0,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1078.31
2026-06-04T21:22:27.460+00:00,4289,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,7.29,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,112.15
2026-06-04T21:22:27.632+00:00,4460,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.01,112.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1006.14
2026-06-04T21:22:27.804+00:00,4632,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38,17.43,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-852.5
2026-06-04T21:22:27.976+00:00,4804,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.15,-9.56,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-305.41
2026-06-04T21:22:28.148+00:00,4975,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.25,112.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1166.08
2026-06-04T21:22:28.320+00:00,5147,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.04,37.84,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-640.76
2026-06-04T21:22:28.492+00:00,5319,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.11,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-529.94
2026-06-04T21:22:28.665+00:00,5491,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.23,112.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1176.4
2026-06-04T21:22:28.837+00:00,5662,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.47,57.27,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-443.04
2026-06-04T21:22:29.009+00:00,5834,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.08,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-741.57
2026-06-04T21:22:29.181+00:00,6006,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.23,109.32,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1182.03
2026-06-04T21:22:29.353+00:00,6178,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.89,73.39,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-292.67
2026-06-04T21:22:29.525+00:00,6349,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.31,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-901.75
2026-06-04T21:22:29.697+00:00,6521,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.08,93.92,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1037.15
2026-06-04T21:22:29.870+00:00,6693,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.39,89.03,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-15.64
2026-06-04T21:22:30.041+00:00,6865,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1037.15
2026-06-04T21:22:30.213+00:00,7036,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8,77.06,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,876.02
2026-06-04T21:22:30.385+00:00,7208,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.23,99.91,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,269.94
2026-06-04T21:22:30.557+00:00,7380,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1140.87
2026-06-04T21:22:30.729+00:00,7552,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.36,56.78,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,664.88
2026-06-04T21:22:30.901+00:00,7724,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.92,106.14,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,491.63
2026-06-04T21:22:31.073+00:00,7896,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1156.51
2026-06-04T21:22:31.245+00:00,8068,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.62,39.3,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,474.53
2026-06-04T21:22:31.418+00:00,8239,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.65,107.61,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,690.23
2026-06-04T21:22:31.589+00:00,8411,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,-1160.76
2026-06-04T21:22:31.765+00:00,8584,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.372,8.089,1724.64,970.68,23.63,19.39,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,298.36,167.93,466.29,0.0,281.1
2026-06-04T21:22:31.941+00:00,8760,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.347,8.074,1721.64,968.88,73.97,39.67,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,601.37,338.45,939.82,0.0,286.02
2026-06-04T21:22:32.117+00:00,8936,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.376,8.099,1725.12,971.88,142.39,84.88,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,904.99,509.5,1414.49,0.0,388.75
2026-06-04T21:22:32.293+00:00,9111,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.379,8.109,1725.48,973.08,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,1206.95,679.79,1886.74,0.0,-956.51
2026-06-04T21:22:32.470+00:00,9287,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.395,8.089,1727.4,970.68,182.23,112.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,1510.97,850.63,2361.6,0.0,1177.44
2026-06-04T21:22:32.646+00:00,9463,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.358,8.039,1722.96,964.68,-21.08,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,1814.21,1020.41,2834.63,0.0,-1155.17
2026-06-04T21:22:32.822+00:00,9639,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.234,8.012,1708.08,961.44,171.48,102.96,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,2114.84,1189.63,3304.46,0.0,1094.09
2026-06-04T21:22:32.998+00:00,9816,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.213,8.032,1705.56,963.84,16.3,13.28,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,2416.72,1360.23,3776.95,0.0,-876.72
2026-06-04T21:22:33.174+00:00,9991,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.243,8.08,1709.16,969.6,87.41,47.0,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,2715.82,1529.91,4245.73,0.0,406.34
2026-06-04T21:22:33.350+00:00,10167,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.275,8.128,1713.0,975.36,129.44,78.77,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,3017.31,1701.57,4718.88,0.0,238.81
2026-06-04T21:22:33.526+00:00,10343,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.33,8.135,1719.6,976.2,-25.0,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,3319.96,1873.38,5193.34,0.0,-877.5
2026-06-04T21:22:33.703+00:00,10519,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.347,8.143,1721.64,977.16,182.23,112.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,3622.97,2045.36,5668.33,0.0,1177.44
2026-06-04T21:22:33.879+00:00,10695,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.308,8.118,1716.96,974.16,-20.84,-12.5,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,3925.16,2216.81,6141.97,0.0,-1153.81
2026-06-04T21:22:34.055+00:00,10871,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.238,8.09,1708.56,970.8,170.74,100.15,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,4225.86,2387.67,6613.54,0.0,1088.52
2026-06-04T21:22:34.232+00:00,11047,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.224,8.148,1706.88,977.76,26.31,21.1,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,4526.27,2559.76,7086.03,0.0,-820.63
2026-06-04T21:22:34.408+00:00,11223,c73b8aee-e184-4449-b355-58d5694dddce,,10,FAULT,0x0C80,SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,0,0,0,0,0.0,0.0,0.0,14.258,8.194,1710.96,983.28,66.64,35.52,1005.6,22.8,-1.2,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,4827.4,2732.82,7560.22,0.0,229.15
